quantity,price_at_purchase,price,amount,category,payment_method,transaction_status,review_category
3,26.93,346.57,3.12,0,0,0,0
3,26.93,346.57,3.12,0,0,0,0
3,26.93,346.57,3.12,0,0,0,0
3,26.93,346.57,3.12,0,0,0,0
3,708.0,830.3,429.38,0,0,2,0
3,26.93,830.3,429.38,0,0,2,0
8,156.24,822.1,733.95,1,0,0,0
3,26.93,822.1,733.95,1,0,0,0
4,697.08,225.41,240.6,0,0,2,0
3,26.93,225.41,240.6,0,0,2,0
7,494.15,467.94,207.1,1,0,0,1
7,494.15,467.94,207.1,1,0,0,1
7,494.15,467.94,207.1,1,0,0,1
7,494.15,467.94,207.1,1,0,0,1
7,494.15,467.94,207.1,1,0,0,1
7,494.15,467.94,207.1,1,0,0,1
7,494.15,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
3,26.94,467.94,207.1,1,0,0,1
5,952.28,889.9,8.78,1,0,0,0
3,26.94,889.9,8.78,1,0,0,0
5,346.11,554.74,456.33,0,0,2,0
3,26.94,554.74,456.33,0,0,2,0
1,882.23,167.9,36.62,3,0,0,0
3,26.96,167.9,36.62,3,0,0,0
6,665.63,197.58,479.01,2,0,1,0
3,26.97,197.58,479.01,2,0,1,0
3,855.9,244.39,83.79,0,0,0,0
3,26.97,244.39,83.79,0,0,0,0
8,551.4,89.98,233.85,2,0,0,0
3,26.98,89.98,233.85,2,0,0,0
4,152.13,136.4,791.82,1,0,2,0
3,26.98,136.4,791.82,1,0,2,0
4,923.47,187.77,725.58,1,0,0,0
3,26.98,187.77,725.58,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
1,225.23,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
3,26.99,607.11,137.92,1,0,0,0
4,287.35,266.88,89.49,2,0,0,0
3,26.99,266.88,89.49,2,0,0,0
1,488.13,828.05,457.24,1,0,2,0
3,27.0,828.05,457.24,1,0,2,0
4,944.73,413.63,475.72,1,0,0,0
3,27.0,413.63,475.72,1,0,0,0
10,822.92,136.4,993.6,1,0,0,0
3,27.01,136.4,993.6,1,0,0,0
10,453.33,623.66,320.22,3,0,0,0
3,27.03,623.66,320.22,3,0,0,0
9,141.41,718.16,614.4,0,0,0,0
3,27.05,718.16,614.4,0,0,0,0
5,758.2,175.87,126.04,0,0,0,0
3,27.05,175.87,126.04,0,0,0,0
10,491.63,676.69,79.26,1,0,0,0
3,27.06,676.69,79.26,1,0,0,0
10,656.9,540.82,567.28,1,0,0,0
3,27.06,540.82,567.28,1,0,0,0
10,569.83,597.35,31.56,2,0,0,0
3,27.07,597.35,31.56,2,0,0,0
10,327.18,396.51,300.3,3,0,0,0
3,27.07,396.51,300.3,3,0,0,0
6,389.94,658.44,144.56,2,0,1,0
3,27.08,658.44,144.56,2,0,1,0
3,179.8,294.05,804.33,1,0,0,0
3,27.08,294.05,804.33,1,0,0,0
6,280.32,561.37,446.46,0,0,0,0
3,27.09,561.37,446.46,0,0,0,0
9,666.13,708.39,784.17,0,0,0,0
3,27.09,708.39,784.17,0,0,0,0
2,386.91,601.24,33.94,1,0,0,0
3,27.09,601.24,33.94,1,0,0,0
2,335.72,680.43,200.75,2,0,0,0
3,27.09,680.43,200.75,2,0,0,0
10,718.75,345.18,71.7,1,0,0,0
10,718.75,345.18,71.7,1,0,0,0
10,718.75,345.18,71.7,1,0,0,0
10,718.75,345.18,71.7,1,0,0,0
10,718.75,345.18,71.7,1,0,0,0
10,718.75,345.18,71.7,1,0,0,0
10,718.75,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
3,27.1,345.18,71.7,1,0,0,0
10,892.72,350.75,326.28,0,0,2,0
3,27.12,350.75,326.28,0,0,2,0
7,580.88,491.45,32.42,2,0,0,0
7,580.88,491.45,32.42,2,0,0,0
7,580.88,491.45,32.42,2,0,0,0
7,580.88,491.45,32.42,2,0,0,0
7,580.88,491.45,32.42,2,0,0,0
7,580.88,491.45,32.42,2,0,0,0
7,580.88,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
3,27.13,491.45,32.42,2,0,0,0
2,618.5,969.67,4.66,2,0,1,0
3,27.14,969.67,4.66,2,0,1,0
2,620.21,676.14,941.0,1,0,0,0
3,27.14,676.14,941.0,1,0,0,0
10,714.78,391.87,479.5,3,0,0,0
3,27.14,391.87,479.5,3,0,0,0
2,444.3,227.11,753.03,0,0,0,0
3,27.15,227.11,753.03,0,0,0,0
2,499.19,360.14,240.3,0,0,0,0
3,27.16,360.14,240.3,0,0,0,0
9,298.75,605.58,724.14,0,0,0,0
3,27.16,605.58,724.14,0,0,0,0
6,972.58,793.09,317.76,0,0,0,0
3,27.16,793.09,317.76,0,0,0,0
9,634.26,343.65,476.77,0,0,0,0
3,27.17,343.65,476.77,0,0,0,0
3,812.66,242.49,310.74,1,0,0,0
3,27.19,242.49,310.74,1,0,0,0
5,458.39,174.19,316.98,1,0,0,0
3,27.19,174.19,316.98,1,0,0,0
1,646.72,168.99,733.41,1,0,2,0
3,27.21,168.99,733.41,1,0,2,0
4,48.79,879.5,429.52,0,0,0,0
3,27.22,879.5,429.52,0,0,0,0
3,96.31,333.02,227.2,0,0,1,0
3,27.22,333.02,227.2,0,0,1,0
10,393.93,231.34,761.67,1,0,0,0
3,27.23,231.34,761.67,1,0,0,0
4,245.51,586.15,560.88,1,0,0,0
3,27.23,586.15,560.88,1,0,0,0
3,366.29,586.15,152.44,1,0,1,0
3,27.23,586.15,152.44,1,0,1,0
5,93.09,553.74,570.08,0,0,0,0
3,27.24,553.74,570.08,0,0,0,0
5,507.42,659.28,158.2,2,0,0,0
3,27.24,659.28,158.2,2,0,0,0
8,44.91,738.6,793.89,1,0,2,0
3,27.24,738.6,793.89,1,0,2,0
5,678.0,330.84,1.2,1,0,2,0
3,27.25,330.84,1.2,1,0,2,0
10,794.89,381.81,431.2,2,0,1,0
3,27.26,381.81,431.2,2,0,1,0
7,831.17,104.71,3.12,1,0,2,0
3,27.26,104.71,3.12,1,0,2,0
3,544.61,114.5,918.1,3,0,0,0
3,27.27,114.5,918.1,3,0,0,0
9,986.58,737.62,624.08,1,0,0,0
3,27.27,737.62,624.08,1,0,0,0
9,589.83,820.13,144.12,3,0,0,0
3,27.27,820.13,144.12,3,0,0,0
9,516.82,134.04,159.44,0,0,0,0
3,27.29,134.04,159.44,0,0,0,0
5,366.12,663.72,336.3,3,0,1,0
3,27.31,663.72,336.3,3,0,1,0
3,209.94,177.82,39.84,0,0,0,0
3,27.31,177.82,39.84,0,0,0,0
3,442.89,707.59,137.08,2,0,1,0
3,27.32,707.59,137.08,2,0,1,0
1,542.62,92.56,76.68,3,0,0,0
3,27.32,92.56,76.68,3,0,0,0
3,596.34,521.17,237.45,2,0,2,0
3,27.33,521.17,237.45,2,0,2,0
9,864.88,708.65,565.68,0,0,2,0
3,27.35,708.65,565.68,0,0,2,0
2,772.48,549.43,1.17,1,0,0,0
3,27.36,549.43,1.17,1,0,0,0
3,408.17,553.74,34.3,0,0,0,0
3,27.36,553.74,34.3,0,0,0,0
4,398.52,689.2,720.72,1,0,0,0
3,27.38,689.2,720.72,1,0,0,0
5,686.61,459.34,561.36,1,0,0,0
3,27.39,459.34,561.36,1,0,0,0
6,919.82,205.43,479.01,1,0,0,0
3,27.39,205.43,479.01,1,0,0,0
1,636.11,635.32,61.26,2,0,0,0
3,27.4,635.32,61.26,2,0,0,0
5,324.62,207.25,146.52,0,0,0,0
3,27.41,207.25,146.52,0,0,0,0
4,88.81,141.33,774.45,0,0,0,0
3,27.41,141.33,774.45,0,0,0,0
9,217.07,875.67,345.96,2,0,0,0
3,27.43,875.67,345.96,2,0,0,0
9,180.33,915.89,32.6,1,0,2,0
3,27.44,915.89,32.6,1,0,2,0
6,469.71,477.53,222.15,1,0,0,0
3,27.45,477.53,222.15,1,0,0,0
1,347.17,960.83,324.18,2,0,1,0
3,27.45,960.83,324.18,2,0,1,0
5,221.36,132.83,238.05,0,0,2,0
3,27.46,132.83,238.05,0,0,2,0
6,931.19,58.23,756.36,3,0,0,0
3,27.46,58.23,756.36,3,0,0,0
1,286.04,730.37,8.21,0,0,1,0
3,27.47,730.37,8.21,0,0,1,0
2,223.56,525.35,487.06,1,0,0,0
3,27.47,525.35,487.06,1,0,0,0
7,732.47,409.19,723.51,0,0,0,0
7,732.47,409.19,723.51,0,0,0,0
7,732.47,409.19,723.51,0,0,0,0
7,732.47,409.19,723.51,0,0,0,0
7,732.47,409.19,723.51,0,0,0,0
7,732.47,409.19,723.51,0,0,0,0
7,732.47,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
3,27.48,409.19,723.51,0,0,0,0
6,993.85,239.4,962.9,1,0,2,0
3,27.48,239.4,962.9,1,0,2,0
8,548.3,717.92,224.45,3,0,1,0
3,27.49,717.92,224.45,3,0,1,0
1,294.22,648.43,141.44,2,0,0,1
1,294.22,648.43,141.44,2,0,0,1
1,294.22,648.43,141.44,2,0,0,1
1,294.22,648.43,141.44,2,0,0,1
1,294.22,648.43,141.44,2,0,0,1
1,294.22,648.43,141.44,2,0,0,1
1,294.22,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
3,27.49,648.43,141.44,2,0,0,1
4,194.61,774.84,32.68,3,0,0,0
3,27.5,774.84,32.68,3,0,0,0
3,753.39,359.63,632.0,3,0,0,0
3,27.5,359.63,632.0,3,0,0,0
9,969.04,843.88,758.43,3,0,0,0
3,27.51,843.88,758.43,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,189.81,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
3,27.52,431.25,68.1,3,0,0,0
9,369.4,24.13,913.1,0,0,0,0
3,27.52,24.13,913.1,0,0,0,0
10,184.82,666.66,84.33,1,0,0,0
3,27.53,666.66,84.33,1,0,0,0
9,441.57,893.05,442.19,2,0,0,0
3,27.53,893.05,442.19,2,0,0,0
8,352.57,195.32,37.5,2,0,0,0
3,27.55,195.32,37.5,2,0,0,0
10,46.84,934.82,8.11,3,0,0,0
3,27.55,934.82,8.11,3,0,0,0
5,617.73,613.28,7.41,1,0,0,0
3,27.55,613.28,7.41,1,0,0,0
5,688.73,906.41,88.59,3,0,0,0
3,27.57,906.41,88.59,3,0,0,0
1,500.03,428.21,793.8,1,0,0,0
3,27.58,428.21,793.8,1,0,0,0
6,430.75,197.13,214.75,1,0,0,0
3,27.59,197.13,214.75,1,0,0,0
8,909.22,850.85,73.2,1,0,0,0
3,27.61,850.85,73.2,1,0,0,0
6,299.13,872.91,618.96,1,0,0,0
3,27.61,872.91,618.96,1,0,0,0
3,591.29,382.8,300.96,0,0,0,0
3,27.61,382.8,300.96,0,0,0,0
7,761.56,132.95,61.38,1,0,1,0
3,27.62,132.95,61.38,1,0,1,0
9,775.19,690.64,971.1,3,0,0,0
3,27.63,690.64,971.1,3,0,0,0
2,238.03,633.82,354.6,1,0,0,0
3,27.64,633.82,354.6,1,0,0,0
7,695.64,95.87,909.5,2,0,0,0
3,27.66,95.87,909.5,2,0,0,0
4,364.68,811.98,143.96,3,0,0,0
3,27.66,811.98,143.96,3,0,0,0
6,847.69,946.27,5.47,1,0,0,0
3,27.66,946.27,5.47,1,0,0,0
7,449.31,878.19,31.26,2,0,0,0
3,27.67,878.19,31.26,2,0,0,0
4,248.16,537.14,133.36,2,0,1,0
3,27.69,537.14,133.36,2,0,1,0
2,681.28,781.27,921.1,3,0,0,0
3,27.69,781.27,921.1,3,0,0,0
2,227.59,202.78,222.85,3,0,1,0
3,27.69,202.78,222.85,3,0,1,0
6,521.65,877.27,430.5,1,0,0,0
3,27.7,877.27,430.5,1,0,0,0
9,296.04,829.03,911.9,3,0,0,0
3,27.71,829.03,911.9,3,0,0,0
7,311.93,345.21,73.47,1,0,2,0
3,27.72,345.21,73.47,1,0,2,0
7,381.24,391.87,22.24,3,0,0,0
3,27.73,391.87,22.24,3,0,0,0
1,186.75,33.29,3.01,1,0,0,0
3,27.73,33.29,3.01,1,0,0,0
9,535.85,89.48,2.64,1,0,0,0
3,27.78,89.48,2.64,1,0,0,0
7,563.57,486.95,4.15,2,0,0,1
7,563.57,486.95,4.15,2,0,0,1
7,563.57,486.95,4.15,2,0,0,1
7,563.57,486.95,4.15,2,0,0,1
7,563.57,486.95,4.15,2,0,0,1
7,563.57,486.95,4.15,2,0,0,1
7,563.57,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
3,27.78,486.95,4.15,2,0,0,1
1,857.06,283.11,424.62,1,0,1,0
3,27.79,283.11,424.62,1,0,1,0
5,401.51,132.94,201.35,1,0,0,0
3,27.8,132.94,201.35,1,0,0,0
10,624.43,923.37,628.56,0,0,1,0
3,27.8,923.37,628.56,0,0,1,0
8,956.31,943.2,0.26,0,0,0,0
3,27.8,943.2,0.26,0,0,0,0
1,660.06,634.6,244.1,0,0,0,0
3,27.81,634.6,244.1,0,0,0,0
7,778.55,89.48,721.35,1,0,0,0
3,27.82,89.48,721.35,1,0,0,0
4,865.52,459.68,754.47,3,0,0,0
3,27.83,459.68,754.47,3,0,0,0
7,801.99,657.51,602.64,1,0,1,0
3,27.83,657.51,602.64,1,0,1,0
4,165.91,591.16,995.5,2,0,0,0
3,27.84,591.16,995.5,2,0,0,0
9,945.83,80.33,157.04,3,0,0,0
3,27.84,80.33,157.04,3,0,0,0
7,56.52,261.24,314.28,0,0,0,0
3,27.86,261.24,314.28,0,0,0,0
3,318.46,800.29,346.08,0,0,0,0
3,27.86,800.29,346.08,0,0,0,0
10,750.81,284.87,313.26,3,0,0,0
3,27.86,284.87,313.26,3,0,0,0
8,930.88,346.15,62.34,1,0,0,0
3,27.86,346.15,62.34,1,0,0,0
2,747.05,934.43,729.54,2,0,0,0
3,27.88,934.43,729.54,2,0,0,0
7,896.03,944.73,7.1,3,0,0,0
3,27.89,944.73,7.1,3,0,0,0
7,172.7,723.04,23.92,0,0,0,0
3,27.9,723.04,23.92,0,0,0,0
1,334.36,271.12,241.75,2,0,0,0
3,27.9,271.12,241.75,2,0,0,0
6,718.04,762.16,300.54,2,0,1,0
3,27.91,762.16,300.54,2,0,1,0
10,935.04,801.68,31.96,0,0,0,0
3,27.91,801.68,31.96,0,0,0,0
1,726.5,542.17,784.35,0,0,2,0
3,27.91,542.17,784.35,0,0,2,0
4,504.24,449.74,137.84,2,0,1,0
3,27.92,449.74,137.84,2,0,1,0
4,277.17,528.51,358.74,1,0,0,0
3,27.93,528.51,358.74,1,0,0,0
6,507.63,216.24,21.78,1,0,0,0
3,27.93,216.24,21.78,1,0,0,0
1,418.78,645.67,78.63,1,0,0,0
3,27.93,645.67,78.63,1,0,0,0
2,177.06,530.42,22.0,2,0,0,0
3,27.94,530.42,22.0,2,0,0,0
8,703.51,527.51,200.55,0,0,0,0
3,27.94,527.51,200.55,0,0,0,0
3,168.15,85.61,308.7,1,0,2,0
3,27.95,85.61,308.7,1,0,2,0
7,995.68,327.91,143.04,3,0,2,0
3,27.96,327.91,143.04,3,0,2,0
5,403.54,242.47,77.55,0,0,0,0
3,27.98,242.47,77.55,0,0,0,0
1,718.09,968.11,801.63,3,0,2,0
3,27.99,968.11,801.63,3,0,2,0
7,775.93,165.67,335.76,3,0,0,0
3,27.99,165.67,335.76,3,0,0,0
1,818.58,26.5,137.48,1,0,1,0
3,27.99,26.5,137.48,1,0,1,0
10,427.51,876.36,924.9,0,0,0,0
3,28.0,876.36,924.9,0,0,0,0
3,313.65,187.45,429.31,0,0,0,0
3,28.0,187.45,429.31,0,0,0,0
4,254.38,697.67,928.2,2,0,0,0
4,254.38,697.67,928.2,2,0,0,0
4,254.38,697.67,928.2,2,0,0,0
4,254.38,697.67,928.2,2,0,0,0
4,254.38,697.67,928.2,2,0,0,0
4,254.38,697.67,928.2,2,0,0,0
4,254.38,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
3,28.01,697.67,928.2,2,0,0,0
7,161.95,557.61,31.14,1,0,0,0
3,28.02,557.61,31.14,1,0,0,0
1,286.03,426.24,9.14,1,0,0,0
3,28.03,426.24,9.14,1,0,0,0
9,83.06,568.18,958.0,1,0,0,0
3,28.03,568.18,958.0,1,0,0,0
5,873.42,118.11,202.7,0,0,0,0
5,873.42,118.11,202.7,0,0,0,0
5,873.42,118.11,202.7,0,0,0,0
5,873.42,118.11,202.7,0,0,0,0
5,873.42,118.11,202.7,0,0,0,0
5,873.42,118.11,202.7,0,0,0,0
5,873.42,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
3,28.04,118.11,202.7,0,0,0,0
4,456.98,873.41,7.88,0,0,0,0
3,28.04,873.41,7.88,0,0,0,0
3,165.29,153.88,36.3,0,0,1,0
3,28.04,153.88,36.3,0,0,1,0
4,756.96,535.07,628.08,3,0,1,0
3,28.04,535.07,628.08,3,0,1,0
6,543.56,968.69,89.55,2,0,0,0
3,28.05,968.69,89.55,2,0,0,0
4,710.22,195.32,8.99,2,0,0,0
3,28.05,195.32,8.99,2,0,0,0
5,593.82,753.09,33.76,1,0,0,0
3,28.06,753.09,33.76,1,0,0,0
9,518.64,391.59,990.0,2,0,1,0
3,28.06,391.59,990.0,2,0,1,0
1,263.67,316.32,595.84,1,0,1,0
1,263.67,316.32,595.84,1,0,1,0
1,263.67,316.32,595.84,1,0,1,0
1,263.67,316.32,595.84,1,0,1,0
1,263.67,316.32,595.84,1,0,1,0
1,263.67,316.32,595.84,1,0,1,0
1,263.67,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
3,28.06,316.32,595.84,1,0,1,0
8,110.7,635.32,975.4,2,0,0,0
3,28.08,635.32,975.4,2,0,0,0
8,290.19,136.81,356.58,3,0,0,0
3,28.08,136.81,356.58,3,0,0,0
3,374.73,439.15,791.28,1,0,0,0
3,28.09,439.15,791.28,1,0,0,0
2,701.32,805.53,626.96,1,0,0,0
3,28.09,805.53,626.96,1,0,0,0
7,810.8,203.15,634.56,3,0,0,0
3,28.09,203.15,634.56,3,0,0,0
6,368.33,146.79,228.9,3,0,2,0
3,28.09,146.79,228.9,3,0,2,0
1,538.03,997.33,214.55,3,0,2,0
3,28.1,997.33,214.55,3,0,2,0
9,330.77,406.88,807.21,1,0,0,1
9,330.77,406.88,807.21,1,0,0,1
9,330.77,406.88,807.21,1,0,0,1
9,330.77,406.88,807.21,1,0,0,1
9,330.77,406.88,807.21,1,0,0,1
9,330.77,406.88,807.21,1,0,0,1
9,330.77,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
3,28.1,406.88,807.21,1,0,0,1
8,259.64,777.2,3.2,3,0,0,0
3,28.11,777.2,3.2,3,0,0,0
8,285.11,130.7,36.0,2,0,0,0
3,28.11,130.7,36.0,2,0,0,0
5,962.37,73.23,129.88,0,0,0,0
3,28.12,73.23,129.88,0,0,0,0
1,97.84,451.84,435.4,2,0,0,0
3,28.14,451.84,435.4,2,0,0,0
2,567.45,165.67,120.76,3,0,0,0
3,28.14,165.67,120.76,3,0,0,0
10,143.09,589.03,5.8,1,0,0,0
3,28.15,589.03,5.8,1,0,0,0
7,149.76,68.34,214.75,3,0,0,0
3,28.15,68.34,214.75,3,0,0,0
1,819.34,945.02,0.78,1,0,0,0
3,28.15,945.02,0.78,1,0,0,0
1,145.91,521.17,27.58,2,0,0,0
3,28.15,521.17,27.58,2,0,0,0
5,289.86,211.92,62.64,3,0,1,0
3,28.16,211.92,62.64,3,0,1,0
1,273.74,70.66,929.6,1,0,0,0
3,28.17,70.66,929.6,1,0,0,0
10,659.23,521.17,313.2,2,0,0,0
3,28.17,521.17,313.2,2,0,0,0
6,90.24,468.53,20.08,2,0,0,0
3,28.18,468.53,20.08,2,0,0,0
4,989.54,878.19,1.59,2,0,0,0
3,28.19,878.19,1.59,2,0,0,0
9,764.87,502.33,486.64,2,0,0,0
3,28.19,502.33,486.64,2,0,0,0
5,654.9,476.96,21.68,1,0,0,1
5,654.9,476.96,21.68,1,0,0,1
5,654.9,476.96,21.68,1,0,0,1
5,654.9,476.96,21.68,1,0,0,1
5,654.9,476.96,21.68,1,0,0,1
5,654.9,476.96,21.68,1,0,0,1
5,654.9,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
3,28.2,476.96,21.68,1,0,0,1
7,550.77,476.79,966.5,0,0,0,0
3,28.2,476.79,966.5,0,0,0,0
9,255.46,198.38,761.22,1,0,0,0
3,28.22,198.38,761.22,1,0,0,0
10,742.79,190.19,77.46,3,0,1,0
3,28.22,190.19,77.46,3,0,1,0
4,677.25,401.69,780.21,2,0,1,0
3,28.22,401.69,780.21,2,0,1,0
2,235.18,387.52,470.89,1,0,0,0
3,28.24,387.52,470.89,1,0,0,0
4,744.29,249.14,457.1,2,0,0,0
3,28.25,249.14,457.1,2,0,0,0
9,632.88,670.7,24.72,3,0,0,0
3,28.26,670.7,24.72,3,0,0,0
4,475.66,561.37,989.5,0,0,0,0
3,28.26,561.37,989.5,0,0,0,0
2,166.86,845.65,923.5,0,0,0,0
3,28.27,845.65,923.5,0,0,0,0
6,155.51,972.74,79.77,1,0,0,0
3,28.27,972.74,79.77,1,0,0,0
3,742.3,374.12,68.13,0,0,0,0
3,28.27,374.12,68.13,0,0,0,0
6,239.96,921.76,207.25,0,0,0,0
3,28.28,921.76,207.25,0,0,0,0
3,583.42,94.73,27.18,0,0,0,0
3,28.28,94.73,27.18,0,0,0,0
9,416.04,788.9,429.24,2,0,0,0
9,416.04,788.9,429.24,2,0,0,0
9,416.04,788.9,429.24,2,0,0,0
9,416.04,788.9,429.24,2,0,0,0
9,416.04,788.9,429.24,2,0,0,0
9,416.04,788.9,429.24,2,0,0,0
9,416.04,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,28.29,788.9,429.24,2,0,0,0
3,56.01,428.21,741.15,1,0,0,0
3,28.3,428.21,741.15,1,0,0,0
6,125.49,12.64,34.76,1,0,1,0
3,28.31,12.64,34.76,1,0,1,0
8,31.2,41.14,65.19,1,0,0,0
3,28.31,41.14,65.19,1,0,0,0
1,999.82,943.2,132.44,0,0,0,0
3,28.31,943.2,132.44,0,0,0,0
4,139.21,333.02,632.24,0,0,0,0
3,28.32,333.02,632.24,0,0,0,0
1,280.14,419.98,725.13,1,0,0,0
3,28.33,419.98,725.13,1,0,0,0
9,854.82,971.63,432.81,1,0,0,0
3,28.33,971.63,432.81,1,0,0,0
1,627.65,273.53,89.19,1,0,0,0
3,28.33,273.53,89.19,1,0,0,0
8,295.9,978.59,747.18,1,0,1,0
8,295.9,978.59,747.18,1,0,1,0
8,295.9,978.59,747.18,1,0,1,0
8,295.9,978.59,747.18,1,0,1,0
8,295.9,978.59,747.18,1,0,1,0
8,295.9,978.59,747.18,1,0,1,0
8,295.9,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
3,28.34,978.59,747.18,1,0,1,0
9,484.53,56.39,632.32,3,0,0,0
3,28.35,56.39,632.32,3,0,0,0
1,541.56,657.51,34.52,1,0,0,0
3,28.36,657.51,34.52,1,0,0,0
6,212.93,646.45,588.48,0,0,2,0
3,28.36,646.45,588.48,0,0,2,0
7,686.99,934.88,2.25,3,0,0,0
3,28.36,934.88,2.25,3,0,0,0
2,893.34,72.33,206.4,3,0,2,0
3,28.38,72.33,206.4,3,0,2,0
5,689.96,296.57,437.5,1,0,0,0
3,28.38,296.57,437.5,1,0,0,0
2,785.15,864.32,444.29,3,0,0,0
3,28.4,864.32,444.29,3,0,0,0
3,269.99,37.16,329.58,1,0,0,0
3,28.4,37.16,329.58,1,0,0,0
9,480.36,502.33,475.23,2,0,1,0
3,28.41,502.33,475.23,2,0,1,0
10,999.74,505.38,472.08,1,0,0,0
3,28.44,505.38,472.08,1,0,0,0
2,556.79,444.69,347.76,3,0,0,0
3,28.45,444.69,347.76,3,0,0,0
2,120.08,922.32,155.84,3,0,1,0
3,28.45,922.32,155.84,3,0,1,0
