quantity,price_at_purchase,price,amount,category,payment_method,transaction_status,total_price
2,13.24,956.18,136.44,1,0,0,1347.36
4,104.43,122.48,622.72,3,0,0,444.2
2,13.24,122.48,622.72,3,0,0,444.2
4,371.5,761.41,770.4,3,0,0,1512.5
2,13.25,761.41,770.4,3,0,0,1512.5
2,188.88,891.41,140.8,1,0,1,404.26
2,13.25,891.41,140.8,1,0,1,404.26
3,589.3,817.29,75.57,3,0,0,1794.42
2,13.26,817.29,75.57,3,0,0,1794.42
4,923.53,28.95,3.14,0,0,1,3720.66
2,13.27,28.95,3.14,0,0,1,3720.66
10,222.14,949.91,995.1,3,0,0,2247.94
2,13.27,949.91,995.1,3,0,0,2247.94
3,116.14,260.72,239.65,3,0,0,375.02
3,116.14,260.72,239.65,3,0,0,375.02
3,116.14,260.72,239.65,3,0,0,375.02
3,116.14,260.72,239.65,3,0,0,375.02
3,116.14,260.72,239.65,3,0,0,375.02
3,116.14,260.72,239.65,3,0,0,375.02
3,116.14,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
2,13.3,260.72,239.65,3,0,0,375.02
6,643.99,137.58,628.88,0,0,0,3890.56
2,13.31,137.58,628.88,0,0,0,3890.56
2,389.81,897.15,238.7,3,0,1,806.28
2,13.33,897.15,238.7,3,0,1,806.28
8,372.33,703.85,87.03,3,0,0,3005.3
2,13.33,703.85,87.03,3,0,0,3005.3
4,141.75,636.56,228.45,3,0,0,593.68
2,13.34,636.56,228.45,3,0,0,593.68
7,708.63,24.13,430.71,0,0,2,4987.09
2,13.34,24.13,430.71,0,0,2,4987.09
1,689.14,907.19,963.8,2,0,0,715.86
2,13.36,907.19,963.8,2,0,0,715.86
4,947.93,786.05,121.4,2,0,0,3818.46
2,13.37,786.05,121.4,2,0,0,3818.46
1,80.37,853.93,26.66,1,0,0,107.13
2,13.38,853.93,26.66,1,0,0,107.13
6,237.35,909.54,158.28,3,0,0,1450.9
2,13.4,909.54,158.28,3,0,0,1450.9
8,268.13,13.11,421.75,2,0,0,2171.86
2,13.41,13.11,421.75,2,0,0,2171.86
9,873.7,938.94,154.96,1,0,0,7890.12
2,13.41,938.94,154.96,1,0,0,7890.12
7,944.34,972.74,443.17,1,0,0,6637.2
2,13.41,972.74,443.17,1,0,0,6637.2
4,507.11,135.5,135.32,2,0,2,2055.26
2,13.41,135.5,135.32,2,0,2,2055.26
7,241.26,930.02,23.48,0,0,0,1715.66
2,13.42,930.02,23.48,0,0,0,1715.66
8,275.36,645.05,561.84,3,0,0,2229.74
2,13.43,645.05,561.84,3,0,0,2229.74
3,949.85,528.04,448.35,1,0,1,2876.43
2,13.44,528.04,448.35,1,0,1,2876.43
7,111.89,266.06,323.58,3,0,0,810.13
2,13.45,266.06,323.58,3,0,0,810.13
2,383.74,178.09,423.08,1,0,0,794.42
2,13.47,178.09,423.08,1,0,0,794.42
1,200.99,325.14,567.68,1,0,0,227.99
2,13.5,325.14,567.68,1,0,0,227.99
3,34.36,593.76,147.24,2,0,0,130.08
2,13.5,593.76,147.24,2,0,0,130.08
7,784.81,19.38,454.16,1,0,0,5520.69
2,13.51,19.38,454.16,1,0,0,5520.69
10,618.6,254.62,803.61,3,0,0,6213.02
2,13.51,254.62,803.61,3,0,0,6213.02
7,995.06,542.17,212.85,0,0,0,6992.46
2,13.52,542.17,212.85,0,0,0,6992.46
7,427.66,316.48,938.6,0,0,0,3020.66
2,13.52,316.48,938.6,0,0,0,3020.66
8,805.18,71.33,5.56,3,0,0,6468.48
2,13.52,71.33,5.56,3,0,0,6468.48
2,823.28,358.01,921.5,2,0,0,1673.62
2,13.53,358.01,921.5,2,0,0,1673.62
5,146.18,703.04,238.85,1,0,0,757.96
2,13.53,703.04,238.85,1,0,0,757.96
1,612.66,674.55,480.41,1,0,0,639.72
1,612.66,674.55,480.41,1,0,0,639.72
1,612.66,674.55,480.41,1,0,0,639.72
1,612.66,674.55,480.41,1,0,0,639.72
1,612.66,674.55,480.41,1,0,0,639.72
1,612.66,674.55,480.41,1,0,0,639.72
1,612.66,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
2,13.53,674.55,480.41,1,0,0,639.72
6,150.98,173.09,7.85,1,0,0,932.94
2,13.53,173.09,7.85,1,0,0,932.94
8,466.53,38.88,566.72,0,0,0,3759.32
2,13.54,38.88,566.72,0,0,0,3759.32
5,316.56,467.45,323.52,3,0,0,1609.9
2,13.55,467.45,323.52,3,0,0,1609.9
2,425.84,629.95,151.92,3,0,0,878.78
2,13.55,629.95,151.92,3,0,0,878.78
4,482.8,618.01,913.0,3,0,1,1958.32
2,13.56,618.01,913.0,3,0,1,1958.32
2,144.46,856.93,346.26,3,0,0,316.06
2,13.57,856.93,346.26,3,0,0,316.06
8,252.91,174.28,29.06,3,0,1,2050.44
2,13.58,174.28,29.06,3,0,1,2050.44
8,978.55,578.01,39.62,0,0,0,7855.56
2,13.58,578.01,39.62,0,0,0,7855.56
8,623.39,974.57,787.86,0,0,0,5014.32
2,13.6,974.57,787.86,0,0,0,5014.32
4,479.31,53.57,359.46,0,0,2,1944.46
4,479.31,53.57,359.46,0,0,2,1944.46
4,479.31,53.57,359.46,0,0,2,1944.46
4,479.31,53.57,359.46,0,0,2,1944.46
4,479.31,53.57,359.46,0,0,2,1944.46
4,479.31,53.57,359.46,0,0,2,1944.46
4,479.31,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
2,13.61,53.57,359.46,0,0,2,1944.46
10,333.9,761.69,88.08,0,0,0,3366.22
2,13.61,761.69,88.08,0,0,0,3366.22
2,508.91,761.55,729.99,0,0,0,1045.06
2,508.91,761.55,729.99,0,0,0,1045.06
2,508.91,761.55,729.99,0,0,0,1045.06
2,508.91,761.55,729.99,0,0,0,1045.06
2,508.91,761.55,729.99,0,0,0,1045.06
2,508.91,761.55,729.99,0,0,0,1045.06
2,508.91,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
2,13.62,761.55,729.99,0,0,0,1045.06
1,544.94,730.37,932.8,0,0,1,572.2
2,13.63,730.37,932.8,0,0,1,572.2
4,118.43,8.57,141.12,0,0,2,500.98
2,13.63,8.57,141.12,0,0,2,500.98
3,713.68,680.24,332.28,0,0,0,2168.32
2,13.64,680.24,332.28,0,0,0,2168.32
5,589.17,660.55,9.87,0,0,0,2973.15
2,13.65,660.55,9.87,0,0,0,2973.15
3,465.26,739.58,336.78,0,0,0,1423.08
2,13.65,739.58,336.78,0,0,0,1423.08
9,865.44,742.85,76.77,3,0,0,7816.28
9,865.44,742.85,76.77,3,0,0,7816.28
9,865.44,742.85,76.77,3,0,0,7816.28
9,865.44,742.85,76.77,3,0,0,7816.28
9,865.44,742.85,76.77,3,0,0,7816.28
9,865.44,742.85,76.77,3,0,0,7816.28
9,865.44,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
2,13.66,742.85,76.77,3,0,0,7816.28
7,841.93,607.61,935.9,0,0,0,5920.83
2,13.66,607.61,935.9,0,0,0,5920.83
4,771.26,7.03,64.02,3,0,0,3112.38
2,13.67,7.03,64.02,3,0,0,3112.38
5,236.74,128.12,5.99,1,0,1,1211.04
2,13.67,128.12,5.99,1,0,1,1211.04
10,369.82,373.57,87.99,2,0,0,3725.56
2,13.68,373.57,87.99,2,0,0,3725.56
10,302.78,565.57,762.39,1,0,0,3055.16
2,13.68,565.57,762.39,1,0,0,3055.16
5,745.89,774.92,619.68,3,0,1,3756.81
2,13.68,774.92,619.68,3,0,1,3756.81
4,853.49,112.83,5.13,1,0,1,3441.34
2,13.69,112.83,5.13,1,0,1,3441.34
6,908.84,675.3,793.44,1,0,0,5480.42
2,13.69,675.3,793.44,1,0,0,5480.42
4,754.05,578.36,564.64,0,0,0,3043.6
2,13.7,578.36,564.64,0,0,0,3043.6
9,638.84,36.92,487.41,0,0,0,5776.96
2,13.7,36.92,487.41,0,0,0,5776.96
7,747.39,162.87,807.84,3,0,0,5259.15
2,13.71,162.87,807.84,3,0,0,5259.15
6,953.16,150.71,133.88,1,0,0,5746.38
2,13.71,150.71,133.88,1,0,0,5746.38
2,586.14,845.57,147.24,2,0,2,1199.7
2,13.71,845.57,147.24,2,0,2,1199.7
5,859.64,406.07,461.23,1,0,0,4325.64
2,13.72,406.07,461.23,1,0,0,4325.64
2,995.17,715.23,464.59,0,0,0,2017.78
2,13.72,715.23,464.59,0,0,0,2017.78
3,925.86,317.39,305.1,1,0,0,2805.04
2,13.73,317.39,305.1,1,0,0,2805.04
7,286.51,354.69,71.34,1,0,0,2033.05
7,286.51,354.69,71.34,1,0,0,2033.05
7,286.51,354.69,71.34,1,0,0,2033.05
7,286.51,354.69,71.34,1,0,0,2033.05
7,286.51,354.69,71.34,1,0,0,2033.05
7,286.51,354.69,71.34,1,0,0,2033.05
7,286.51,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
2,13.74,354.69,71.34,1,0,0,2033.05
7,258.75,419.98,437.92,1,0,0,1838.73
2,13.74,419.98,437.92,1,0,0,1838.73
9,159.71,343.71,28.76,1,0,0,1464.91
9,159.71,343.71,28.76,1,0,0,1464.91
9,159.71,343.71,28.76,1,0,0,1464.91
9,159.71,343.71,28.76,1,0,0,1464.91
9,159.71,343.71,28.76,1,0,0,1464.91
9,159.71,343.71,28.76,1,0,0,1464.91
9,159.71,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
2,13.76,343.71,28.76,1,0,0,1464.91
9,671.17,252.94,122.04,1,0,2,6068.05
2,13.76,252.94,122.04,1,0,2,6068.05
7,356.87,153.45,618.96,0,0,0,2525.61
2,13.76,153.45,618.96,0,0,0,2525.61
4,667.9,298.27,141.24,1,0,0,2699.12
2,13.76,298.27,141.24,1,0,0,2699.12
8,430.88,691.53,907.3,3,0,2,3474.62
2,13.79,691.53,907.3,3,0,2,3474.62
2,401.22,316.99,798.93,3,0,0,830.02
2,13.79,316.99,798.93,3,0,0,830.02
8,987.75,523.6,38.96,1,0,0,7929.6
2,13.8,523.6,38.96,1,0,0,7929.6
3,818.94,330.42,4.54,3,0,0,2484.42
2,13.8,330.42,4.54,3,0,0,2484.42
1,351.41,821.44,158.68,3,0,0,379.01
2,13.8,821.44,158.68,3,0,0,379.01
1,616.84,309.12,6.77,1,0,0,644.44
2,13.8,309.12,6.77,1,0,0,644.44
3,170.23,93.98,9.06,0,0,0,538.31
2,13.81,93.98,9.06,0,0,0,538.31
3,402.45,641.74,138.0,2,0,0,1234.99
2,13.82,641.74,138.0,2,0,0,1234.99
8,184.88,824.9,3.99,1,0,0,1506.68
8,184.88,824.9,3.99,1,0,0,1506.68
8,184.88,824.9,3.99,1,0,0,1506.68
8,184.88,824.9,3.99,1,0,0,1506.68
8,184.88,824.9,3.99,1,0,0,1506.68
8,184.88,824.9,3.99,1,0,0,1506.68
8,184.88,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
2,13.82,824.9,3.99,1,0,0,1506.68
1,47.51,328.92,7.86,3,0,0,75.15
1,47.51,328.92,7.86,3,0,0,75.15
1,47.51,328.92,7.86,3,0,0,75.15
1,47.51,328.92,7.86,3,0,0,75.15
1,47.51,328.92,7.86,3,0,0,75.15
1,47.51,328.92,7.86,3,0,0,75.15
1,47.51,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
2,13.82,328.92,7.86,3,0,0,75.15
7,141.74,885.7,452.9,1,0,0,1019.84
2,13.83,885.7,452.9,1,0,0,1019.84
9,266.83,933.48,950.8,1,0,2,2429.13
2,13.83,933.48,950.8,1,0,2,2429.13
2,414.3,43.64,3.11,2,0,0,856.26
2,13.83,43.64,3.11,2,0,0,856.26
1,68.14,247.77,638.4,0,0,0,95.8
2,13.83,247.77,638.4,0,0,0,95.8
9,228.42,997.33,309.42,3,0,0,2083.48
2,13.85,997.33,309.42,3,0,0,2083.48
5,460.02,780.76,916.1,1,0,0,2327.8
2,13.85,780.76,916.1,1,0,0,2327.8
5,139.0,267.23,22.82,2,0,0,722.72
2,13.86,267.23,22.82,2,0,0,722.72
8,804.13,318.41,74.19,3,0,2,6460.76
2,13.86,318.41,74.19,3,0,2,6460.76
7,821.8,889.07,245.55,0,0,0,5780.34
2,13.87,889.07,245.55,0,0,0,5780.34
9,459.33,664.51,84.33,1,0,0,4161.71
9,459.33,664.51,84.33,1,0,0,4161.71
9,459.33,664.51,84.33,1,0,0,4161.71
9,459.33,664.51,84.33,1,0,0,4161.71
9,459.33,664.51,84.33,1,0,0,4161.71
9,459.33,664.51,84.33,1,0,0,4161.71
9,459.33,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
2,13.87,664.51,84.33,1,0,0,4161.71
1,673.93,352.06,209.95,3,0,0,701.67
2,13.87,352.06,209.95,3,0,0,701.67
7,229.63,670.17,148.2,3,0,0,1635.15
2,13.87,670.17,148.2,3,0,0,1635.15
2,260.22,254.62,209.35,3,0,0,548.22
2,13.89,254.62,209.35,3,0,0,548.22
6,544.03,528.51,0.26,1,0,0,3291.98
2,13.9,528.51,0.26,1,0,0,3291.98
4,550.77,538.26,82.41,1,0,0,2230.88
2,13.9,538.26,82.41,1,0,0,2230.88
7,582.77,360.14,952.2,0,0,0,4107.21
2,13.91,360.14,952.2,0,0,0,4107.21
9,60.81,879.5,756.09,0,0,0,575.13
2,13.92,879.5,756.09,0,0,0,575.13
4,593.45,650.91,766.53,0,0,0,2401.64
2,13.92,650.91,766.53,0,0,0,2401.64
1,565.91,75.7,203.1,3,0,0,593.77
2,13.93,75.7,203.1,3,0,0,593.77
4,882.99,161.58,9.94,0,0,0,3559.82
2,13.93,161.58,9.94,0,0,0,3559.82
2,75.38,983.99,356.76,3,0,0,178.62
2,13.93,983.99,356.76,3,0,0,178.62
2,485.27,767.97,473.34,3,0,0,998.42
2,13.94,767.97,473.34,3,0,0,998.42
9,289.91,744.81,218.3,3,0,0,2637.09
2,13.95,744.81,218.3,3,0,0,2637.09
4,930.34,722.9,355.44,0,0,0,3749.26
2,13.95,722.9,355.44,0,0,0,3749.26
1,746.88,32.83,64.86,1,0,0,774.8
2,13.96,32.83,64.86,1,0,0,774.8
3,699.87,160.69,27.78,1,0,0,2127.57
2,13.98,160.69,27.78,1,0,0,2127.57
4,914.41,957.07,591.04,3,0,2,3685.6
2,13.98,957.07,591.04,3,0,2,3685.6
6,408.05,507.92,628.72,0,0,0,2476.28
2,13.99,507.92,628.72,0,0,0,2476.28
1,435.25,829.69,8.05,1,0,0,463.25
2,14.0,829.69,8.05,1,0,0,463.25
3,80.8,7.57,725.76,3,0,0,270.4
2,14.0,7.57,725.76,3,0,0,270.4
7,707.66,695.11,64.02,2,0,0,4981.64
2,14.01,695.11,64.02,2,0,0,4981.64
5,140.04,477.37,997.1,1,0,0,728.22
2,14.01,477.37,997.1,1,0,0,728.22
1,903.59,281.92,481.18,1,0,0,931.63
2,14.02,281.92,481.18,1,0,0,931.63
6,845.18,151.66,562.08,1,0,0,5099.12
2,14.02,151.66,562.08,1,0,0,5099.12
6,528.08,200.2,939.3,2,0,0,3196.52
2,14.02,200.2,939.3,2,0,0,3196.52
1,26.88,368.87,570.08,2,0,0,54.94
2,14.03,368.87,570.08,2,0,0,54.94
10,398.86,671.34,29.28,1,0,0,4016.66
2,14.03,671.34,29.28,1,0,0,4016.66
8,787.34,646.45,0.24,0,0,0,6326.8
2,14.04,646.45,0.24,0,0,0,6326.8
4,813.44,190.12,201.2,0,0,1,3281.86
2,14.05,190.12,201.2,0,0,1,3281.86
10,169.38,660.55,974.7,0,0,0,1721.94
2,14.07,660.55,974.7,0,0,0,1721.94
3,121.47,482.63,947.8,1,0,0,392.59
2,14.09,482.63,947.8,1,0,0,392.59
9,549.57,109.21,220.9,3,0,0,4974.31
2,14.09,109.21,220.9,3,0,0,4974.31
3,156.71,769.23,231.8,0,0,1,498.31
2,14.09,769.23,231.8,0,0,1,498.31
1,861.68,159.46,751.5,3,0,0,889.86
1,861.68,159.46,751.5,3,0,0,889.86
1,861.68,159.46,751.5,3,0,0,889.86
1,861.68,159.46,751.5,3,0,0,889.86
1,861.68,159.46,751.5,3,0,0,889.86
1,861.68,159.46,751.5,3,0,0,889.86
1,861.68,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
2,14.09,159.46,751.5,3,0,0,889.86
9,770.93,824.89,64.83,3,0,0,6966.57
2,14.1,824.89,64.83,3,0,0,6966.57
1,965.73,101.3,468.3,0,0,0,993.93
2,14.1,101.3,468.3,0,0,0,993.93
6,546.3,392.06,20.4,0,0,0,3306.02
2,14.11,392.06,20.4,0,0,0,3306.02
8,637.37,268.52,62.73,3,0,0,5127.2
2,14.12,268.52,62.73,3,0,0,5127.2
2,980.24,467.45,72.96,3,0,0,1988.74
2,14.13,467.45,72.96,3,0,0,1988.74
8,32.34,807.09,7.71,3,0,2,287.0
2,14.14,807.09,7.71,3,0,2,287.0
9,265.03,928.65,321.06,3,0,0,2413.57
2,14.15,928.65,321.06,3,0,0,2413.57
1,979.7,128.12,344.94,1,0,0,1008.02
2,14.16,128.12,344.94,1,0,0,1008.02
5,561.65,638.64,34.06,3,0,0,2836.57
2,14.16,638.64,34.06,3,0,0,2836.57
8,253.04,428.21,70.47,1,0,0,2052.66
2,14.17,428.21,70.47,1,0,0,2052.66
4,285.29,928.81,38.74,0,0,0,1169.5
2,14.17,928.81,38.74,0,0,0,1169.5
4,633.61,90.45,797.94,2,0,0,2562.78
2,14.17,90.45,797.94,2,0,0,2562.78
8,864.49,42.95,629.76,0,0,1,6944.26
2,14.17,42.95,629.76,0,0,1,6944.26
1,54.19,421.51,330.06,2,0,0,82.57
2,14.19,421.51,330.06,2,0,0,82.57
7,993.96,873.67,430.43,3,0,1,6986.1
2,14.19,873.67,430.43,3,0,1,6986.1
2,524.96,821.21,72.54,3,0,0,1078.32
2,14.2,821.21,72.54,3,0,0,1078.32
4,653.79,359.63,985.2,3,0,0,2643.58
2,14.21,359.63,985.2,3,0,0,2643.58
3,374.31,72.33,244.25,3,0,0,1151.35
2,14.21,72.33,244.25,3,0,0,1151.35
9,519.38,434.43,786.42,1,0,0,4702.86
2,14.22,434.43,786.42,1,0,0,4702.86
9,227.01,965.15,240.85,1,0,0,2071.57
2,14.24,965.15,240.85,1,0,0,2071.57
9,58.9,74.41,591.28,2,0,0,558.6
2,14.25,74.41,591.28,2,0,0,558.6
2,519.81,606.53,228.7,1,0,0,1068.12
2,14.25,606.53,228.7,1,0,0,1068.12
8,881.94,337.94,633.68,1,0,0,7084.02
2,14.25,337.94,633.68,1,0,0,7084.02
4,831.35,714.38,469.84,3,0,2,3353.92
2,14.26,714.38,469.84,3,0,2,3353.92
1,822.73,844.3,790.56,3,0,0,851.27
2,14.27,844.3,790.56,3,0,0,851.27
2,165.12,717.6,131.6,0,0,0,358.78
2,14.27,717.6,131.6,0,0,0,358.78
3,42.61,694.44,353.46,3,0,0,156.37
3,42.61,694.44,353.46,3,0,0,156.37
3,42.61,694.44,353.46,3,0,0,156.37
3,42.61,694.44,353.46,3,0,0,156.37
3,42.61,694.44,353.46,3,0,0,156.37
3,42.61,694.44,353.46,3,0,0,156.37
3,42.61,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
2,14.27,694.44,353.46,3,0,0,156.37
4,365.45,502.33,219.7,2,0,2,1490.36
2,14.28,502.33,219.7,2,0,2,1490.36
9,799.1,309.12,913.1,1,0,0,7220.52
2,14.31,309.12,913.1,1,0,0,7220.52
4,169.82,330.42,220.9,3,0,0,707.92
2,14.32,330.42,220.9,3,0,0,707.92
5,579.68,963.53,223.8,3,0,2,2927.06
2,14.33,963.53,223.8,3,0,2,2927.06
1,92.64,573.83,69.15,0,0,0,121.3
2,14.33,573.83,69.15,0,0,0,121.3
6,803.39,579.74,1.05,3,0,2,4849.02
2,14.34,579.74,1.05,3,0,2,4849.02
2,121.51,777.45,8.73,2,0,0,271.7
2,14.34,777.45,8.73,2,0,0,271.7
8,618.04,627.21,211.9,0,0,0,4973.02
2,14.35,627.21,211.9,0,0,0,4973.02
7,178.43,323.94,433.51,1,0,0,1277.71
2,14.35,323.94,433.51,1,0,0,1277.71
5,601.16,77.86,5.79,1,0,0,3034.5
2,14.35,77.86,5.79,1,0,0,3034.5
10,669.76,856.12,923.0,1,0,0,6726.3
2,14.35,856.12,923.0,1,0,0,6726.3
10,769.15,330.42,956.9,3,0,0,7720.24
2,14.37,330.42,956.9,3,0,0,7720.24
10,628.82,828.03,356.4,3,0,0,6316.94
2,14.37,828.03,356.4,3,0,0,6316.94
3,334.74,703.85,207.0,3,0,0,1032.96
2,14.37,703.85,207.0,3,0,0,1032.96
1,76.88,346.15,234.45,1,0,0,105.62
2,14.37,346.15,234.45,1,0,0,105.62
9,153.32,255.39,615.44,2,0,0,1408.66
2,14.39,255.39,615.44,2,0,0,1408.66
5,344.18,1.11,744.48,1,0,0,1749.68
2,14.39,1.11,744.48,1,0,0,1749.68
2,367.43,116.46,9.88,2,0,0,763.66
2,14.4,116.46,9.88,2,0,0,763.66
6,35.53,122.48,230.1,3,0,0,241.98
2,14.4,122.48,230.1,3,0,0,241.98
6,677.17,580.17,582.8,3,0,0,4091.84
2,14.41,580.17,582.8,3,0,0,4091.84
7,913.24,281.99,305.22,3,0,0,6421.56
2,14.44,281.99,305.22,3,0,0,6421.56
7,926.59,440.74,327.6,2,0,0,6515.01
2,14.44,440.74,327.6,2,0,0,6515.01
8,204.47,637.24,234.4,0,0,0,1664.66
2,14.45,637.24,234.4,0,0,0,1664.66
2,713.86,90.12,747.0,3,0,0,1456.64
2,713.86,90.12,747.0,3,0,0,1456.64
2,713.86,90.12,747.0,3,0,0,1456.64
2,713.86,90.12,747.0,3,0,0,1456.64
2,713.86,90.12,747.0,3,0,0,1456.64
2,713.86,90.12,747.0,3,0,0,1456.64
2,713.86,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,14.46,90.12,747.0,3,0,0,1456.64
2,178.72,971.63,65.46,1,0,0,386.36
2,14.46,971.63,65.46,1,0,0,386.36
10,484.4,483.19,989.2,1,0,0,4872.92
2,14.46,483.19,989.2,1,0,0,4872.92
3,996.86,219.06,145.52,1,0,1,3019.5
2,14.46,219.06,145.52,1,0,1,3019.5
6,802.4,512.25,3.67,3,0,0,4843.34
2,14.47,512.25,3.67,3,0,0,4843.34
9,404.2,677.68,143.56,1,0,0,3666.78
2,14.49,677.68,143.56,1,0,0,3666.78
2,55.34,68.63,26.78,1,0,0,139.66
2,14.49,68.63,26.78,1,0,0,139.66
3,710.93,477.95,84.66,0,0,0,2161.81
2,14.51,477.95,84.66,0,0,0,2161.81
7,171.57,141.33,798.3,0,0,1,1230.03
2,14.52,141.33,798.3,0,0,1,1230.03
5,724.21,132.79,444.85,1,0,0,3650.11
2,14.53,132.79,444.85,1,0,0,3650.11
8,756.76,291.07,145.52,0,0,0,6083.16
2,14.54,291.07,145.52,0,0,0,6083.16
3,867.69,538.74,120.96,3,0,0,2632.17
2,14.55,538.74,120.96,3,0,0,2632.17
4,71.17,933.38,229.1,0,0,0,313.8
2,14.56,933.38,229.1,0,0,0,313.8
8,399.32,589.76,754.74,1,0,0,3223.68
2,14.56,589.76,754.74,1,0,0,3223.68
4,854.61,710.47,318.66,3,0,2,3447.56
2,14.56,710.47,318.66,3,0,2,3447.56
1,570.06,969.29,637.04,1,0,0,599.18
2,14.56,969.29,637.04,1,0,0,599.18
5,626.55,724.95,911.2,1,0,0,3161.89
2,14.57,724.95,911.2,1,0,0,3161.89
6,252.93,992.24,148.48,0,0,0,1546.72
2,14.57,992.24,148.48,0,0,0,1546.72
5,860.91,726.93,26.18,3,0,0,4333.69
2,14.57,726.93,26.18,3,0,0,4333.69
9,93.05,581.83,71.28,2,0,0,866.61
2,14.58,581.83,71.28,2,0,0,866.61
2,697.02,345.87,153.2,1,0,0,1423.2
2,14.58,345.87,153.2,1,0,0,1423.2
1,694.77,866.11,599.92,3,0,0,723.95
2,14.59,866.11,599.92,3,0,0,723.95
6,903.91,779.38,949.8,1,0,0,5452.64
2,14.59,779.38,949.8,1,0,0,5452.64
9,923.22,126.99,596.16,3,0,0,8338.16
2,14.59,126.99,596.16,3,0,0,8338.16
5,592.86,714.38,993.1,3,0,0,2993.52
2,14.61,714.38,993.1,3,0,0,2993.52
